ID	Titles
10686	controllerType=0 controllerNumber=1 scan=64343
10687	controllerType=0 controllerNumber=1 scan=59751
10688	controllerType=0 controllerNumber=1 scan=58517
10689	controllerType=0 controllerNumber=1 scan=51637
10690	controllerType=0 controllerNumber=1 scan=34525
10691	controllerType=0 controllerNumber=1 scan=52450
10692	controllerType=0 controllerNumber=1 scan=12997
10693	controllerType=0 controllerNumber=1 scan=67856
10694	controllerType=0 controllerNumber=1 scan=30867
10695	controllerType=0 controllerNumber=1 scan=68968
10696	controllerType=0 controllerNumber=1 scan=8687
10697	controllerType=0 controllerNumber=1 scan=68293
10698	controllerType=0 controllerNumber=1 scan=50797
10699	controllerType=0 controllerNumber=1 scan=39334
10700	controllerType=0 controllerNumber=1 scan=32375
10701	controllerType=0 controllerNumber=1 scan=26999
10702	controllerType=0 controllerNumber=1 scan=67755
10703	controllerType=0 controllerNumber=1 scan=67368
10704	controllerType=0 controllerNumber=1 scan=9241
10705	controllerType=0 controllerNumber=1 scan=69131
10706	controllerType=0 controllerNumber=1 scan=39125
10707	controllerType=0 controllerNumber=1 scan=41781
10708	controllerType=0 controllerNumber=1 scan=62044
10709	controllerType=0 controllerNumber=1 scan=33536
10710	controllerType=0 controllerNumber=1 scan=59628
10711	controllerType=0 controllerNumber=1 scan=44306
10712	controllerType=0 controllerNumber=1 scan=53531
10713	controllerType=0 controllerNumber=1 scan=68629
10714	controllerType=0 controllerNumber=1 scan=15427
10715	controllerType=0 controllerNumber=1 scan=59398
10716	controllerType=0 controllerNumber=1 scan=60442
10717	controllerType=0 controllerNumber=1 scan=16502
10718	controllerType=0 controllerNumber=1 scan=49068
10719	controllerType=0 controllerNumber=1 scan=53732
10720	controllerType=0 controllerNumber=1 scan=74294
10721	controllerType=0 controllerNumber=1 scan=67453
10722	controllerType=0 controllerNumber=1 scan=69795
10723	controllerType=0 controllerNumber=1 scan=62471
10724	controllerType=0 controllerNumber=1 scan=11533|controllerType=0 controllerNumber=1 scan=12199|controllerType=0 controllerNumber=1 scan=12590|controllerType=0 controllerNumber=1 scan=11668
10725	controllerType=0 controllerNumber=1 scan=69229
10726	controllerType=0 controllerNumber=1 scan=39518
10727	controllerType=0 controllerNumber=1 scan=67457
10728	controllerType=0 controllerNumber=1 scan=18390
10729	controllerType=0 controllerNumber=1 scan=12885
10730	controllerType=0 controllerNumber=1 scan=39031
10731	controllerType=0 controllerNumber=1 scan=65454
10732	controllerType=0 controllerNumber=1 scan=62013
10733	controllerType=0 controllerNumber=1 scan=46843
10734	controllerType=0 controllerNumber=1 scan=58896
10735	controllerType=0 controllerNumber=1 scan=63188
10736	controllerType=0 controllerNumber=1 scan=61711
10737	controllerType=0 controllerNumber=1 scan=63516
10738	controllerType=0 controllerNumber=1 scan=44039
10739	controllerType=0 controllerNumber=1 scan=42453
10740	controllerType=0 controllerNumber=1 scan=59495
10741	controllerType=0 controllerNumber=1 scan=32525
10742	controllerType=0 controllerNumber=1 scan=52116
10743	controllerType=0 controllerNumber=1 scan=61725
10744	controllerType=0 controllerNumber=1 scan=22474
10745	controllerType=0 controllerNumber=1 scan=62983
10746	controllerType=0 controllerNumber=1 scan=44967
10747	controllerType=0 controllerNumber=1 scan=53842
10748	controllerType=0 controllerNumber=1 scan=40777
10749	controllerType=0 controllerNumber=1 scan=64395
10750	controllerType=0 controllerNumber=1 scan=51444|controllerType=0 controllerNumber=1 scan=51434
10751	controllerType=0 controllerNumber=1 scan=51450|controllerType=0 controllerNumber=1 scan=51503|controllerType=0 controllerNumber=1 scan=51245
10752	controllerType=0 controllerNumber=1 scan=67422
10753	controllerType=0 controllerNumber=1 scan=52008
10754	controllerType=0 controllerNumber=1 scan=57169
10755	controllerType=0 controllerNumber=1 scan=37786
10756	controllerType=0 controllerNumber=1 scan=59305
10757	controllerType=0 controllerNumber=1 scan=39673
10758	controllerType=0 controllerNumber=1 scan=64173
10759	controllerType=0 controllerNumber=1 scan=47848|controllerType=0 controllerNumber=1 scan=47275|controllerType=0 controllerNumber=1 scan=47673|controllerType=0 controllerNumber=1 scan=47286
10760	controllerType=0 controllerNumber=1 scan=58186
10761	controllerType=0 controllerNumber=1 scan=68179
10762	controllerType=0 controllerNumber=1 scan=38088
10763	controllerType=0 controllerNumber=1 scan=52733
10764	controllerType=0 controllerNumber=1 scan=68754
10765	controllerType=0 controllerNumber=1 scan=37500
10766	controllerType=0 controllerNumber=1 scan=55176
10767	controllerType=0 controllerNumber=1 scan=48591
10768	controllerType=0 controllerNumber=1 scan=57674|controllerType=0 controllerNumber=1 scan=57847
10769	controllerType=0 controllerNumber=1 scan=58839
10770	controllerType=0 controllerNumber=1 scan=58739
10771	controllerType=0 controllerNumber=1 scan=55522
10772	controllerType=0 controllerNumber=1 scan=66129
10773	controllerType=0 controllerNumber=1 scan=68876
10774	controllerType=0 controllerNumber=1 scan=51019
10775	controllerType=0 controllerNumber=1 scan=21916
10776	controllerType=0 controllerNumber=1 scan=61838
10777	controllerType=0 controllerNumber=1 scan=46933
10778	controllerType=0 controllerNumber=1 scan=49580
10779	controllerType=0 controllerNumber=1 scan=25718
10780	controllerType=0 controllerNumber=1 scan=64794
10781	controllerType=0 controllerNumber=1 scan=68929
10782	controllerType=0 controllerNumber=1 scan=62269
10783	controllerType=0 controllerNumber=1 scan=46384
10784	controllerType=0 controllerNumber=1 scan=48706
10785	controllerType=0 controllerNumber=1 scan=63493
10786	controllerType=0 controllerNumber=1 scan=58013
10787	controllerType=0 controllerNumber=1 scan=65456
10788	controllerType=0 controllerNumber=1 scan=66783
10789	controllerType=0 controllerNumber=1 scan=53754
10790	controllerType=0 controllerNumber=1 scan=65959
10791	controllerType=0 controllerNumber=1 scan=61765
10792	controllerType=0 controllerNumber=1 scan=8830
10793	controllerType=0 controllerNumber=1 scan=38502
10794	controllerType=0 controllerNumber=1 scan=46218
10795	controllerType=0 controllerNumber=1 scan=63713
10796	controllerType=0 controllerNumber=1 scan=25831
10797	controllerType=0 controllerNumber=1 scan=58010
10798	controllerType=0 controllerNumber=1 scan=64773
10799	controllerType=0 controllerNumber=1 scan=6667
10800	controllerType=0 controllerNumber=1 scan=43739
10801	controllerType=0 controllerNumber=1 scan=60757
10802	controllerType=0 controllerNumber=1 scan=60472
10803	controllerType=0 controllerNumber=1 scan=47294
10804	controllerType=0 controllerNumber=1 scan=69089
10805	controllerType=0 controllerNumber=1 scan=62490
10806	controllerType=0 controllerNumber=1 scan=61325
10807	controllerType=0 controllerNumber=1 scan=59977
10808	controllerType=0 controllerNumber=1 scan=57529
10809	controllerType=0 controllerNumber=1 scan=64719
10810	controllerType=0 controllerNumber=1 scan=37734
10811	controllerType=0 controllerNumber=1 scan=56649
10812	controllerType=0 controllerNumber=1 scan=58185
10813	controllerType=0 controllerNumber=1 scan=43151
10814	controllerType=0 controllerNumber=1 scan=43195
10815	controllerType=0 controllerNumber=1 scan=57320
10816	controllerType=0 controllerNumber=1 scan=55787
10817	controllerType=0 controllerNumber=1 scan=53388
10818	controllerType=0 controllerNumber=1 scan=46986
10819	controllerType=0 controllerNumber=1 scan=34676
10820	controllerType=0 controllerNumber=1 scan=56847
10821	controllerType=0 controllerNumber=1 scan=35770
10822	controllerType=0 controllerNumber=1 scan=39056
10823	controllerType=0 controllerNumber=1 scan=50413
10824	controllerType=0 controllerNumber=1 scan=43175
10825	controllerType=0 controllerNumber=1 scan=15334
10826	controllerType=0 controllerNumber=1 scan=56687
10827	controllerType=0 controllerNumber=1 scan=21152
10828	controllerType=0 controllerNumber=1 scan=58790
10829	controllerType=0 controllerNumber=1 scan=66454
10830	controllerType=0 controllerNumber=1 scan=39397
10831	controllerType=0 controllerNumber=1 scan=68836
10832	controllerType=0 controllerNumber=1 scan=37936
10833	controllerType=0 controllerNumber=1 scan=30527
10834	controllerType=0 controllerNumber=1 scan=39635
10835	controllerType=0 controllerNumber=1 scan=60422
10836	controllerType=0 controllerNumber=1 scan=15842
10837	controllerType=0 controllerNumber=1 scan=45577
10838	controllerType=0 controllerNumber=1 scan=15888
10839	controllerType=0 controllerNumber=1 scan=35761
10840	controllerType=0 controllerNumber=1 scan=42814
10841	controllerType=0 controllerNumber=1 scan=41512
10842	controllerType=0 controllerNumber=1 scan=14566
10843	controllerType=0 controllerNumber=1 scan=28784
10844	controllerType=0 controllerNumber=1 scan=39456
10845	controllerType=0 controllerNumber=1 scan=58561
10846	controllerType=0 controllerNumber=1 scan=55342|controllerType=0 controllerNumber=1 scan=54863|controllerType=0 controllerNumber=1 scan=54694|controllerType=0 controllerNumber=1 scan=53886|controllerType=0 controllerNumber=1 scan=56741|controllerType=0 controllerNumber=1 scan=60001|controllerType=0 controllerNumber=1 scan=56559|controllerType=0 controllerNumber=1 scan=56231|controllerType=0 controllerNumber=1 scan=56236|controllerType=0 controllerNumber=1 scan=54642
10847	controllerType=0 controllerNumber=1 scan=31989
10848	controllerType=0 controllerNumber=1 scan=56645
10849	controllerType=0 controllerNumber=1 scan=61305
10850	controllerType=0 controllerNumber=1 scan=33923
10851	controllerType=0 controllerNumber=1 scan=26686
10852	controllerType=0 controllerNumber=1 scan=60116
10853	controllerType=0 controllerNumber=1 scan=50329
10854	controllerType=0 controllerNumber=1 scan=57130
10855	controllerType=0 controllerNumber=1 scan=3768
10856	controllerType=0 controllerNumber=1 scan=50068
10857	controllerType=0 controllerNumber=1 scan=49557
10858	controllerType=0 controllerNumber=1 scan=62615
10859	controllerType=0 controllerNumber=1 scan=62329
10860	controllerType=0 controllerNumber=1 scan=60883
10861	controllerType=0 controllerNumber=1 scan=63698
10862	controllerType=0 controllerNumber=1 scan=74461
10863	controllerType=0 controllerNumber=1 scan=66321
10864	controllerType=0 controllerNumber=1 scan=16226
10865	controllerType=0 controllerNumber=1 scan=50054
10866	controllerType=0 controllerNumber=1 scan=66293
10867	controllerType=0 controllerNumber=1 scan=69164
10868	controllerType=0 controllerNumber=1 scan=55647
10869	controllerType=0 controllerNumber=1 scan=22113|controllerType=0 controllerNumber=1 scan=22020
10870	controllerType=0 controllerNumber=1 scan=16544
10871	controllerType=0 controllerNumber=1 scan=34832
10872	controllerType=0 controllerNumber=1 scan=59711
10873	controllerType=0 controllerNumber=1 scan=61868
10874	controllerType=0 controllerNumber=1 scan=35204
10875	controllerType=0 controllerNumber=1 scan=35376
10876	controllerType=0 controllerNumber=1 scan=37436
10877	controllerType=0 controllerNumber=1 scan=67176
10878	controllerType=0 controllerNumber=1 scan=45680
10879	controllerType=0 controllerNumber=1 scan=42295
10880	controllerType=0 controllerNumber=1 scan=51752
10881	controllerType=0 controllerNumber=1 scan=33203
10882	controllerType=0 controllerNumber=1 scan=43983
10883	controllerType=0 controllerNumber=1 scan=24517
10884	controllerType=0 controllerNumber=1 scan=50426
10885	controllerType=0 controllerNumber=1 scan=16939
10886	controllerType=0 controllerNumber=1 scan=59801
10887	controllerType=0 controllerNumber=1 scan=60814
10888	controllerType=0 controllerNumber=1 scan=57235
10889	controllerType=0 controllerNumber=1 scan=39921
10890	controllerType=0 controllerNumber=1 scan=66196
10891	controllerType=0 controllerNumber=1 scan=38257
10892	controllerType=0 controllerNumber=1 scan=38939
10893	controllerType=0 controllerNumber=1 scan=68773
10894	controllerType=0 controllerNumber=1 scan=26066
10895	controllerType=0 controllerNumber=1 scan=14309
10896	controllerType=0 controllerNumber=1 scan=61448
10897	controllerType=0 controllerNumber=1 scan=45208
10898	controllerType=0 controllerNumber=1 scan=44066
10899	controllerType=0 controllerNumber=1 scan=45651
10900	controllerType=0 controllerNumber=1 scan=51418
10901	controllerType=0 controllerNumber=1 scan=59342
10902	controllerType=0 controllerNumber=1 scan=39491
10903	controllerType=0 controllerNumber=1 scan=18910
10904	controllerType=0 controllerNumber=1 scan=30159
10905	controllerType=0 controllerNumber=1 scan=52256
10906	controllerType=0 controllerNumber=1 scan=53485
10907	controllerType=0 controllerNumber=1 scan=49832
10908	controllerType=0 controllerNumber=1 scan=45166
10909	controllerType=0 controllerNumber=1 scan=22497
10910	controllerType=0 controllerNumber=1 scan=56641
10911	controllerType=0 controllerNumber=1 scan=59504
10912	controllerType=0 controllerNumber=1 scan=55072
10913	controllerType=0 controllerNumber=1 scan=61453
10914	controllerType=0 controllerNumber=1 scan=16120
10915	controllerType=0 controllerNumber=1 scan=16823
10916	controllerType=0 controllerNumber=1 scan=25460
10917	controllerType=0 controllerNumber=1 scan=57634
10918	controllerType=0 controllerNumber=1 scan=64567
10919	controllerType=0 controllerNumber=1 scan=61978
10920	controllerType=0 controllerNumber=1 scan=26258
10921	controllerType=0 controllerNumber=1 scan=22375
10922	controllerType=0 controllerNumber=1 scan=56822
10923	controllerType=0 controllerNumber=1 scan=59923
10924	controllerType=0 controllerNumber=1 scan=45764
10925	controllerType=0 controllerNumber=1 scan=35280|controllerType=0 controllerNumber=1 scan=36188
10926	controllerType=0 controllerNumber=1 scan=37184
10927	controllerType=0 controllerNumber=1 scan=24057
10928	controllerType=0 controllerNumber=1 scan=26616
10929	controllerType=0 controllerNumber=1 scan=49856
10930	controllerType=0 controllerNumber=1 scan=16155
10931	controllerType=0 controllerNumber=1 scan=63161
10932	controllerType=0 controllerNumber=1 scan=66306
10933	controllerType=0 controllerNumber=1 scan=59316
10934	controllerType=0 controllerNumber=1 scan=58716
10935	controllerType=0 controllerNumber=1 scan=52387
10936	controllerType=0 controllerNumber=1 scan=48346
10937	controllerType=0 controllerNumber=1 scan=46478
10938	controllerType=0 controllerNumber=1 scan=29764
10939	controllerType=0 controllerNumber=1 scan=67212
10940	controllerType=0 controllerNumber=1 scan=39855
10941	controllerType=0 controllerNumber=1 scan=59927
10942	controllerType=0 controllerNumber=1 scan=37348
10943	controllerType=0 controllerNumber=1 scan=61413
10944	controllerType=0 controllerNumber=1 scan=42675
10945	controllerType=0 controllerNumber=1 scan=53058
10946	controllerType=0 controllerNumber=1 scan=63508
10947	controllerType=0 controllerNumber=1 scan=64688
10948	controllerType=0 controllerNumber=1 scan=43930
10949	controllerType=0 controllerNumber=1 scan=37040
10950	controllerType=0 controllerNumber=1 scan=63243
10951	controllerType=0 controllerNumber=1 scan=45159
10952	controllerType=0 controllerNumber=1 scan=49116
10953	controllerType=0 controllerNumber=1 scan=57576
10954	controllerType=0 controllerNumber=1 scan=10377
10955	controllerType=0 controllerNumber=1 scan=42344
10956	controllerType=0 controllerNumber=1 scan=9375
10957	controllerType=0 controllerNumber=1 scan=63570
10958	controllerType=0 controllerNumber=1 scan=41935
10959	controllerType=0 controllerNumber=1 scan=66669
10960	controllerType=0 controllerNumber=1 scan=65047
10961	controllerType=0 controllerNumber=1 scan=61138
10962	controllerType=0 controllerNumber=1 scan=43847
10963	controllerType=0 controllerNumber=1 scan=57926
10964	controllerType=0 controllerNumber=1 scan=18655
10965	controllerType=0 controllerNumber=1 scan=67246
10966	controllerType=0 controllerNumber=1 scan=50399
10967	controllerType=0 controllerNumber=1 scan=66719
10968	controllerType=0 controllerNumber=1 scan=68689
10969	controllerType=0 controllerNumber=1 scan=69326
10970	controllerType=0 controllerNumber=1 scan=15769
10971	controllerType=0 controllerNumber=1 scan=48197
10972	controllerType=0 controllerNumber=1 scan=66850
10973	controllerType=0 controllerNumber=1 scan=55617
10974	controllerType=0 controllerNumber=1 scan=42176
10975	controllerType=0 controllerNumber=1 scan=16294
10976	controllerType=0 controllerNumber=1 scan=64463
10977	controllerType=0 controllerNumber=1 scan=60816
10978	controllerType=0 controllerNumber=1 scan=17431
10979	controllerType=0 controllerNumber=1 scan=40195
10980	controllerType=0 controllerNumber=1 scan=57539
10981	controllerType=0 controllerNumber=1 scan=44682
10982	controllerType=0 controllerNumber=1 scan=56426
10983	controllerType=0 controllerNumber=1 scan=58121
10984	controllerType=0 controllerNumber=1 scan=57747
10985	controllerType=0 controllerNumber=1 scan=49018
10986	controllerType=0 controllerNumber=1 scan=69193
10987	controllerType=0 controllerNumber=1 scan=54269
10988	controllerType=0 controllerNumber=1 scan=50208
10989	controllerType=0 controllerNumber=1 scan=60332
10990	controllerType=0 controllerNumber=1 scan=50495
10991	controllerType=0 controllerNumber=1 scan=16172
10992	controllerType=0 controllerNumber=1 scan=61361
10993	controllerType=0 controllerNumber=1 scan=60946
10994	controllerType=0 controllerNumber=1 scan=48781
10995	controllerType=0 controllerNumber=1 scan=72095
10996	controllerType=0 controllerNumber=1 scan=35197
10997	controllerType=0 controllerNumber=1 scan=41865
10998	controllerType=0 controllerNumber=1 scan=68898
10999	controllerType=0 controllerNumber=1 scan=32408
11000	controllerType=0 controllerNumber=1 scan=60405
11001	controllerType=0 controllerNumber=1 scan=33416
11002	controllerType=0 controllerNumber=1 scan=63714
11003	controllerType=0 controllerNumber=1 scan=42352
11004	controllerType=0 controllerNumber=1 scan=61930
11005	controllerType=0 controllerNumber=1 scan=31096
11006	controllerType=0 controllerNumber=1 scan=22679
11007	controllerType=0 controllerNumber=1 scan=71179
11008	controllerType=0 controllerNumber=1 scan=61434
11009	controllerType=0 controllerNumber=1 scan=45322
11010	controllerType=0 controllerNumber=1 scan=38144
11011	controllerType=0 controllerNumber=1 scan=45622
11012	controllerType=0 controllerNumber=1 scan=66153
11013	controllerType=0 controllerNumber=1 scan=36967
11014	controllerType=0 controllerNumber=1 scan=11916
11015	controllerType=0 controllerNumber=1 scan=50089
11016	controllerType=0 controllerNumber=1 scan=23903
11017	controllerType=0 controllerNumber=1 scan=47613
11018	controllerType=0 controllerNumber=1 scan=41614
11019	controllerType=0 controllerNumber=1 scan=10822
11020	controllerType=0 controllerNumber=1 scan=39528
11021	controllerType=0 controllerNumber=1 scan=66569
11022	controllerType=0 controllerNumber=1 scan=56909
11023	controllerType=0 controllerNumber=1 scan=66006
11024	controllerType=0 controllerNumber=1 scan=47970
11025	controllerType=0 controllerNumber=1 scan=15004
11026	controllerType=0 controllerNumber=1 scan=58767
11027	controllerType=0 controllerNumber=1 scan=61498
11028	controllerType=0 controllerNumber=1 scan=59358
11029	controllerType=0 controllerNumber=1 scan=29659
11030	controllerType=0 controllerNumber=1 scan=46394
11031	controllerType=0 controllerNumber=1 scan=50535
11032	controllerType=0 controllerNumber=1 scan=34721
11033	controllerType=0 controllerNumber=1 scan=51993
11034	controllerType=0 controllerNumber=1 scan=55080
11035	controllerType=0 controllerNumber=1 scan=38364
11036	controllerType=0 controllerNumber=1 scan=70115
11037	controllerType=0 controllerNumber=1 scan=52250
11038	controllerType=0 controllerNumber=1 scan=45712
11039	controllerType=0 controllerNumber=1 scan=67634
11040	controllerType=0 controllerNumber=1 scan=48315
11041	controllerType=0 controllerNumber=1 scan=43024
11042	controllerType=0 controllerNumber=1 scan=52324
11043	controllerType=0 controllerNumber=1 scan=58768
11044	controllerType=0 controllerNumber=1 scan=54430
11045	controllerType=0 controllerNumber=1 scan=59397
11046	controllerType=0 controllerNumber=1 scan=65491
11047	controllerType=0 controllerNumber=1 scan=63027
11048	controllerType=0 controllerNumber=1 scan=52059
11049	controllerType=0 controllerNumber=1 scan=51425|controllerType=0 controllerNumber=1 scan=49781
11050	controllerType=0 controllerNumber=1 scan=48177
11051	controllerType=0 controllerNumber=1 scan=74070
11052	controllerType=0 controllerNumber=1 scan=24199
11053	controllerType=0 controllerNumber=1 scan=60175
11054	controllerType=0 controllerNumber=1 scan=42643
11055	controllerType=0 controllerNumber=1 scan=59059
11056	controllerType=0 controllerNumber=1 scan=58744
11057	controllerType=0 controllerNumber=1 scan=61409
11058	controllerType=0 controllerNumber=1 scan=47447
11059	controllerType=0 controllerNumber=1 scan=59236
11060	controllerType=0 controllerNumber=1 scan=43303
11061	controllerType=0 controllerNumber=1 scan=63713
11062	controllerType=0 controllerNumber=1 scan=30333
11063	controllerType=0 controllerNumber=1 scan=59469
11064	controllerType=0 controllerNumber=1 scan=17009
11065	controllerType=0 controllerNumber=1 scan=57375
11066	controllerType=0 controllerNumber=1 scan=62512
11067	controllerType=0 controllerNumber=1 scan=69230
11068	controllerType=0 controllerNumber=1 scan=66778
11069	controllerType=0 controllerNumber=1 scan=62914
11070	controllerType=0 controllerNumber=1 scan=54341
11071	controllerType=0 controllerNumber=1 scan=63491
11072	controllerType=0 controllerNumber=1 scan=48866
11073	controllerType=0 controllerNumber=1 scan=66335
11074	controllerType=0 controllerNumber=1 scan=49198
11075	controllerType=0 controllerNumber=1 scan=30963
11076	controllerType=0 controllerNumber=1 scan=74019
11077	controllerType=0 controllerNumber=1 scan=8392
11078	controllerType=0 controllerNumber=1 scan=51677
11079	controllerType=0 controllerNumber=1 scan=50315
11080	controllerType=0 controllerNumber=1 scan=66293
11081	controllerType=0 controllerNumber=1 scan=23930
11082	controllerType=0 controllerNumber=1 scan=72138
11083	controllerType=0 controllerNumber=1 scan=59744
11084	controllerType=0 controllerNumber=1 scan=70295
11085	controllerType=0 controllerNumber=1 scan=27692
11086	controllerType=0 controllerNumber=1 scan=64016
11087	controllerType=0 controllerNumber=1 scan=71283
11088	controllerType=0 controllerNumber=1 scan=67096
11089	controllerType=0 controllerNumber=1 scan=50291
11090	controllerType=0 controllerNumber=1 scan=59827
11091	controllerType=0 controllerNumber=1 scan=51949
11092	controllerType=0 controllerNumber=1 scan=25327
11093	controllerType=0 controllerNumber=1 scan=47019
11094	controllerType=0 controllerNumber=1 scan=57579
11095	controllerType=0 controllerNumber=1 scan=36411
11096	controllerType=0 controllerNumber=1 scan=58133
11097	controllerType=0 controllerNumber=1 scan=44482
11098	controllerType=0 controllerNumber=1 scan=59035
11099	controllerType=0 controllerNumber=1 scan=57015
11100	controllerType=0 controllerNumber=1 scan=39769
11101	controllerType=0 controllerNumber=1 scan=36824
11102	controllerType=0 controllerNumber=1 scan=32072
11103	controllerType=0 controllerNumber=1 scan=33200
11104	controllerType=0 controllerNumber=1 scan=25851
11105	controllerType=0 controllerNumber=1 scan=45775
11106	controllerType=0 controllerNumber=1 scan=45456
11107	controllerType=0 controllerNumber=1 scan=43609
11108	controllerType=0 controllerNumber=1 scan=40845
11109	controllerType=0 controllerNumber=1 scan=44242
11110	controllerType=0 controllerNumber=1 scan=52505
11111	controllerType=0 controllerNumber=1 scan=13949
11112	controllerType=0 controllerNumber=1 scan=62165
11113	controllerType=0 controllerNumber=1 scan=57353
11114	controllerType=0 controllerNumber=1 scan=23571
11115	controllerType=0 controllerNumber=1 scan=37457
11116	controllerType=0 controllerNumber=1 scan=45936
11117	controllerType=0 controllerNumber=1 scan=64304
11118	controllerType=0 controllerNumber=1 scan=73083
11119	controllerType=0 controllerNumber=1 scan=58912
11120	controllerType=0 controllerNumber=1 scan=24991
11121	controllerType=0 controllerNumber=1 scan=45994
11122	controllerType=0 controllerNumber=1 scan=45623
11123	controllerType=0 controllerNumber=1 scan=28002
11124	controllerType=0 controllerNumber=1 scan=48357
11125	controllerType=0 controllerNumber=1 scan=74099
11126	controllerType=0 controllerNumber=1 scan=63061
11127	controllerType=0 controllerNumber=1 scan=41325
11128	controllerType=0 controllerNumber=1 scan=64224
11129	controllerType=0 controllerNumber=1 scan=59254
11130	controllerType=0 controllerNumber=1 scan=61347
11131	controllerType=0 controllerNumber=1 scan=26256
11132	controllerType=0 controllerNumber=1 scan=56459
11133	controllerType=0 controllerNumber=1 scan=45342
11134	controllerType=0 controllerNumber=1 scan=59975
11135	controllerType=0 controllerNumber=1 scan=62100
11136	controllerType=0 controllerNumber=1 scan=36084
11137	controllerType=0 controllerNumber=1 scan=66395
11138	controllerType=0 controllerNumber=1 scan=62681
11139	controllerType=0 controllerNumber=1 scan=24181
11140	controllerType=0 controllerNumber=1 scan=69478
11141	controllerType=0 controllerNumber=1 scan=24471
11142	controllerType=0 controllerNumber=1 scan=62671
11143	controllerType=0 controllerNumber=1 scan=57469
11144	controllerType=0 controllerNumber=1 scan=59075
11145	controllerType=0 controllerNumber=1 scan=59800
11146	controllerType=0 controllerNumber=1 scan=5475
11147	controllerType=0 controllerNumber=1 scan=60739
11148	controllerType=0 controllerNumber=1 scan=60705
11149	controllerType=0 controllerNumber=1 scan=25314
11150	controllerType=0 controllerNumber=1 scan=52858
11151	controllerType=0 controllerNumber=1 scan=56452
11152	controllerType=0 controllerNumber=1 scan=36070|controllerType=0 controllerNumber=1 scan=36055|controllerType=0 controllerNumber=1 scan=33472
11153	controllerType=0 controllerNumber=1 scan=66490
11154	controllerType=0 controllerNumber=1 scan=58576
11155	controllerType=0 controllerNumber=1 scan=64274
11156	controllerType=0 controllerNumber=1 scan=65551
11157	controllerType=0 controllerNumber=1 scan=46732
11158	controllerType=0 controllerNumber=1 scan=15510|controllerType=0 controllerNumber=1 scan=15138|controllerType=0 controllerNumber=1 scan=15024|controllerType=0 controllerNumber=1 scan=15117|controllerType=0 controllerNumber=1 scan=14901|controllerType=0 controllerNumber=1 scan=15179
11159	controllerType=0 controllerNumber=1 scan=64019
11160	controllerType=0 controllerNumber=1 scan=57288
11161	controllerType=0 controllerNumber=1 scan=47346
11162	controllerType=0 controllerNumber=1 scan=68452
11163	controllerType=0 controllerNumber=1 scan=576
11164	controllerType=0 controllerNumber=1 scan=55704
11165	controllerType=0 controllerNumber=1 scan=43724
11166	controllerType=0 controllerNumber=1 scan=60254
11167	controllerType=0 controllerNumber=1 scan=61503
11168	controllerType=0 controllerNumber=1 scan=30492
11169	controllerType=0 controllerNumber=1 scan=45837
11170	controllerType=0 controllerNumber=1 scan=11169
11171	controllerType=0 controllerNumber=1 scan=68564
11172	controllerType=0 controllerNumber=1 scan=43221
11173	controllerType=0 controllerNumber=1 scan=63591
11174	controllerType=0 controllerNumber=1 scan=37143
11175	controllerType=0 controllerNumber=1 scan=63110
11176	controllerType=0 controllerNumber=1 scan=31136
11177	controllerType=0 controllerNumber=1 scan=37226
11178	controllerType=0 controllerNumber=1 scan=54391
11179	controllerType=0 controllerNumber=1 scan=45383
11180	controllerType=0 controllerNumber=1 scan=31818
11181	controllerType=0 controllerNumber=1 scan=70990
11182	controllerType=0 controllerNumber=1 scan=32301
11183	controllerType=0 controllerNumber=1 scan=18391
11184	controllerType=0 controllerNumber=1 scan=65554
11185	controllerType=0 controllerNumber=1 scan=67562
11186	controllerType=0 controllerNumber=1 scan=57051
11187	controllerType=0 controllerNumber=1 scan=53630
11188	controllerType=0 controllerNumber=1 scan=438
11189	controllerType=0 controllerNumber=1 scan=59411
11190	controllerType=0 controllerNumber=1 scan=49020
11191	controllerType=0 controllerNumber=1 scan=8341
11192	controllerType=0 controllerNumber=1 scan=55452
11193	controllerType=0 controllerNumber=1 scan=8897
11194	controllerType=0 controllerNumber=1 scan=54792
11195	controllerType=0 controllerNumber=1 scan=64488
11196	controllerType=0 controllerNumber=1 scan=34761
11197	controllerType=0 controllerNumber=1 scan=39040
11198	controllerType=0 controllerNumber=1 scan=56590
11199	controllerType=0 controllerNumber=1 scan=39239
11200	controllerType=0 controllerNumber=1 scan=58619
11201	controllerType=0 controllerNumber=1 scan=63716
11202	controllerType=0 controllerNumber=1 scan=62869
11203	controllerType=0 controllerNumber=1 scan=62145
11204	controllerType=0 controllerNumber=1 scan=60406
11205	controllerType=0 controllerNumber=1 scan=28247
11206	controllerType=0 controllerNumber=1 scan=45098
11207	controllerType=0 controllerNumber=1 scan=63379
11208	controllerType=0 controllerNumber=1 scan=34428
11209	controllerType=0 controllerNumber=1 scan=38797
11210	controllerType=0 controllerNumber=1 scan=49865
11211	controllerType=0 controllerNumber=1 scan=41784
11212	controllerType=0 controllerNumber=1 scan=57031
11213	controllerType=0 controllerNumber=1 scan=57578
11214	controllerType=0 controllerNumber=1 scan=63000
11215	controllerType=0 controllerNumber=1 scan=60808
11216	controllerType=0 controllerNumber=1 scan=69480
